"X","Y","Día"
393739.911209589,2099072.65896428,855
383885.600720645,2122433.8271225,855
390383.034203382,2105055.88403358,856
403826.017273153,2186536.4024523,856
409695.163585933,2102707.49754666,856
389234.887447851,2108597.93021654,856
406356.954775752,2101678.95349626,856
407092.684529151,2102628.16236392,856
393076.731444111,2095633.5646356,855
483860.166671173,2165043.20017099,858
519672.57113729,2184565.30448522,858
487532.931504341,2167868.12584412,858
484561.432103541,2167440.11451515,858
387093.398135489,2121614.49803155,858
405667.628934244,2198977.07274355,858
383023.146479413,2124591.25316292,858
386975.050894183,2121369.29502522,858
387825.149754237,2102673.43757772,859
405983.094015194,2198145.34645998,859
388528.568831477,2136607.63239036,859
393313.517075617,2091021.18857597,859
393711.196940898,2099165.04426134,859
537603.302934377,2112514.66969135,860
459238.303799209,2097983.10390671,860
381145.071184123,2145569.76958439,860
373531.896927387,2162284.54849062,860
380323.833829076,2095649.87509334,860
418976.436710228,2184001.4740256,861
379997.428627027,2090395.20742195,861
450866.886381949,2170605.4556832,861
377665.093104529,2157213.95405465,861
437020.084641176,2183651.68014761,861
381499.940269361,2092014.86823594,862
388585.618184984,2136392.08986228,862
400432.126804245,2135954.50781624,862
384456.024234943,2134112.18246849,862
379887.231746138,2171248.80952967,862
384203.968820993,2131193.27757896,862
402387.068013668,2215688.29528873,863
381517.732510034,2162322.31470325,863
376050.195118363,2159776.7355888,864
383334.678329523,2132213.31009232,864
376950.514091778,2116176.88102126,865
437231.830557262,2169387.80855493,865
464410.860283571,2156341.70364652,865
455296.304789558,2112376.85615967,868
439946.742921433,2179829.84758539,868
424469.74591651,2182225.06180116,869
383101.991867419,2127787.92502425,869
450036.872823382,2112359.63874719,870
377034.031682405,2154451.32773685,870
383673.368181665,2139527.8172591,870
444299.460843533,2175389.25516631,870
422269.043543351,2089279.41975523,870
374498.777225927,2133593.95088666,871
379518.035631778,2181273.83825875,871
373295.053239335,2107224.86527416,871
484121.114989773,2163629.04057669,871
420767.992000624,2094050.11385768,871
383761.299641912,2139588.73918077,871
384112.03870042,2139678.7251414,871
378831.053466076,2131012.97918588,871
371213.158866011,2135430.7513442,871
374805.164496546,2152591.29733752,871
450388.325730136,2112666.05745075,871
388640.494018247,2106972.23664669,871
370920.198593987,2135279.10835774,872
401208.444430199,2212774.31249982,872
457201.155047371,2127310.43894081,873
537925.461662477,2112146.49298618,873
401412.026023215,2212803.90843593,873
403054.785628027,2215592.35205456,875
449670.249998808,2169717.36172654,875
415970.560677986,2087462.47170011,875
402038.943116155,2215782.47121971,876
464863.583575568,2164271.17493899,878
385919.701250509,2157928.32526641,878
409072.351820341,2210641.23356715,879
453849.421029025,2163865.79400573,879
455405.634115793,2168687.77734588,879
376484.776086841,2167859.39733215,879
457634.232686584,2125219.3118962,879
374641.940108826,2170977.3766857,879
408958.501179922,2211102.9608433,880
381229.125672846,2118146.96416771,880
513251.88171897,2170112.53761449,880
378011.939105916,2173905.49480232,880
529020.020428634,2144957.09457401,880
459557.344072498,2096783.69814481,880
383342.330574981,2137962.07594707,880
464012.894754943,2117214.11989015,880
458207.019686578,2170863.43915171,880
469399.097053308,2158668.59584437,880
467683.831085702,2144747.51470229,880
406013.815776081,2159841.07687078,880
449816.65880793,2169993.59848393,880
380054.388660793,2143855.35544377,880
454040.904828419,2112779.52442899,880
466065.629903584,2152803.68343632,880
420027.941135931,2184826.71018149,880
465606.389224473,2156585.28230201,881
464013.256077524,2117398.53844765,881
463811.881087189,2148351.11662137,881
460235.006609308,2166032.91170463,881
445058.788099733,2176124.63810369,881
457428.394113599,2161858.96487885,881
465978.111493249,2152773.11069823,881
453890.438850264,2134234.38638155,881
453365.919012581,2134543.09638335,881
440095.813359527,2180874.48679641,881
466444.910964143,2152956.66180079,881
424021.607885004,2145093.20597042,881
462812.048777674,2158435.10478856,881
418773.828606072,2184248.32621329,880
455848.168908564,2170961.32400397,882
443619.227516307,2190422.93950662,882
438965.636675535,2182353.82678402,882
538019.774428587,2108919.36508757,882
382968.80958178,2120656.62754835,883
383914.807397218,2122433.64204745,884
443847.045895471,2179663.41986713,884
534282.399697513,2138357.78526761,884
404708.115844987,2209742.12892377,885
397969.351717729,2210456.38731712,886
404880.620431616,2198643.13452578,886
402762.585095207,2210060.23563142,887
451315.240883655,2174815.43103375,888
367489.484013188,2141145.13868387,888
386850.629631717,2105876.4374354,889
354142.918700856,2088150.95759748,889
383984.694709975,2072817.04898732,889
386305.675288604,2154421.21594423,890
443901.103075028,2178341.4627266,890
376314.430556607,2172718.14828918,890
382313.967137888,2123304.63221083,890
449476.297436034,2142084.21481177,891
454682.884293841,2170841.2857002,891
401465.473778443,2211973.5443037,891
434018.966327628,2190579.07116782,891
384212.183075834,2114008.52966422,892
454798.372326926,2170441.39292925,892
393688.718949693,2110508.3857117,892
461849.465716251,2171746.70555578,892
509639.699817724,2116535.94056758,892
459415.937773534,2177377.20192552,892
458803.980824252,2177132.69761298,893
452989.297183946,2169185.77695468,893
463967.384161091,2167746.35054018,894
453208.968383851,2175209.9678128,894
440736.61438971,2180995.29842628,894
454151.775867883,2145268.51418297,894
440618.128632994,2180380.90473234,894
445236.223938893,2177015.52583602,895
461718.792969499,2095549.67529553,896
401006.07843772,2212959.91400994,896
456001.655402483,2143173.76613125,1105
491987.614205844,2163377.90417136,1106
531829.884805815,2139306.1735982,1106
427621.44469841,2136440.82147146,1108
402365.360192948,2185529.88864043,1110
438680.325755171,2172180.05597229,1110
376273.877931621,2171488.66075624,1112
533192.081875304,2137867.04133633,1113
489423.069380107,2162395.63464257,1113
464153.811712862,2167745.9763784,1115
362596.28214395,2132683.70877446,1115
531716.509874054,2137400.27752694,1115
500931.542516498,2178867.90865362,1118
458242.132103431,2095809.20238999,1119
389402.114158661,2119396.27154141,1119
529378.296943432,2138038.75191845,1120
526442.956898205,2119976.46505212,1120
526363.176368947,2132765.83444922,1120
533034.852837132,2137685.40614579,1121
400678.240878795,2209976.6128927,1122
391419.457895033,2103322.14510687,1122
411755.561310151,2100087.83241504,1122
508562.440430158,2121434.7375033,1122
528097.263400615,2132467.20491542,1122
438964.118367741,2079845.66942742,1122
460466.118668122,2165150.21598739,1124
433061.772739267,2072907.05916437,1124
350713.606939328,2087864.50299354,1124
483394.631263611,2165689.11436021,1125
482081.221730485,2163231.37371842,1125
513925.436233421,2165382.53036718,1125
532369.028229018,2136365.58947931,1125
450772.670641178,2198584.43484061,1125
418084.392956476,2183061.81986835,1125
395690.854915679,2132098.46450759,1125
421722.145249494,2094891.36361841,1125
442644.652681812,2184139.83266574,1125
527919.650541378,2134095.98289871,1125
376803.112162782,2120770.79459623,1126
457937.863938002,2152928.38447127,1126
529473.796367717,2129506.35346869,1126
528468.885643134,2133721.84370999,1126
527054.470592946,2191060.83310217,1126
526879.73799367,2191183.52115742,1126
528479.953679951,2134109.14522604,1126
461332.831223604,2096988.91940063,1127
377974.676041205,2086673.26602743,1127
411748.870983865,2130350.64542433,1127
467109.71265186,2149814.06587808,1127
461657.689442202,2166512.40000495,1128
405359.477892695,2202246.64011713,1128
421390.703959805,2188269.73786653,1128
507488.673048858,2119184.38418929,1128
444002.858846724,2185690.91266132,1128
461678.921412307,2138076.92268994,1129
458782.915795851,2133506.47872617,1129
470280.606018509,2171792.1721651,1129
401504.985705964,2147568.71701488,1129
462952.767323685,2098396.39682188,1129
411547.155676059,2188362.23649904,1129
457945.044299919,2173399.9733676,1130
394607.437021975,2194554.27971232,1130
412892.249302928,2159265.40206715,1130
382614.846696088,2122856.94181519,1131
461760.607116872,2166960.95670525,1131
455913.678773816,2166814.55248086,1132
465609.300896019,2165717.48732089,1132
456274.977677586,2183477.05015428,1132
407295.153975245,2197671.12169439,1132
526266.187334588,2135258.44837763,1132
531513.149640593,2138571.0052867,1132
421713.979264339,2092257.16188631,1133
458134.357875884,2175895.4942551,1133
422263.736490645,2092912.64593336,1133
456410.593082008,2174673.15478801,1133
463063.782945199,2098346.9977851,1133
424583.228162073,2092881.57961232,1134
401538.980337916,2214709.26794228,1134
422388.642079302,2093403.9294274,1134
413418.605250841,2124170.15821608,1134
484150.277762261,2163659.75230667,1134
484302.744075823,2204264.70064301,1134
494173.859695372,2166604.49474557,1134
386635.472502405,2115570.47282139,1134
489219.78941732,2163533.04063128,1135
489510.428228155,2162303.37115303,1135
484211.174612858,2166641.24182912,1135
385640.98583096,2137809.13004202,1135
526798.465974122,2132477.54376365,1135
386603.428187076,2115586.041134,1135
463689.251291806,2121942.04942579,1135
425184.581050364,2100560.51408663,1135
413427.344939987,2207412.79422553,1136
455233.520694689,2138045.54880716,1136
474103.418245314,2187124.57583243,1136
497670.94676648,2177361.88171763,1136
485756.47179153,2168361.25293599,1136
385274.799073487,2138512.36008174,1136
422563.317134493,2092502.58353005,1136
528971.868654268,2165821.63989969,1136
525671.29550089,2134965.59987649,1137
460580.965191888,2129577.37346524,1137
516249.789030903,2110396.47280413,1137
447309.583613208,2147349.65270873,1137
399703.377235333,2198035.44227197,1137
398851.492863855,2211727.1219863,1137
458857.990423428,2129267.65733909,1137
419244.142978515,2107476.99694286,1137
457466.224601807,2130810.77796764,1137
530031.93336573,2130921.15453497,1137
506112.571006281,2111758.06756731,1137
508750.573350901,2112718.09116478,1137
420836.265603752,2093597.97518838,1137
459080.317462778,2148905.26190299,1137
446141.863651425,2175140.75951449,1137
444213.98565115,2178780.05062502,1137
470104.548540071,2164021.91987804,1137
383370.601374001,2130983.39167949,1138
440254.552508599,2178734.48858829,1138
445078.880458382,2174138.83361069,1138
424705.893875865,2093557.31141993,1138
409273.848868736,2216435.14885699,1138
460609.460947627,2165417.32214427,1138
382929.459089455,2118151.41541178,1138
405340.269907409,2163106.24802849,1138
442452.524310928,2183227.49269098,1138
385053.938563992,2138658.24433661,1138
384971.690830079,2139494.95502482,1138
372928.472397112,2120176.22749022,1138
385279.940318963,2131918.13894167,1138
403706.62422494,2098615.53218566,1138
530279.950966235,2125690.1753367,1138
530111.883647522,2124915.33499949,1138
484563.452478534,2166404.25535977,1138
444070.400682597,2178482.33067584,1138
528233.43178306,2127457.33057819,1138
468545.869004404,2183887.5754819,1138
511381.17113201,2120471.15561789,1139
489193.972026531,2169035.07531623,1139
408931.246141034,2171876.54068852,1139
400955.500416196,2212237.73627569,1139
390744.377645182,2148829.44519304,1139
402978.911655214,2103168.76986117,1139
409565.20363282,2162448.12848784,1139
461500.32951532,2094560.42915917,1139
455308.370637424,2185649.62203415,1139
444834.118670149,2111772.04266174,1139
403743.395648598,2098375.57430983,1139
404175.252211944,2092520.58894866,1139
448154.544115033,2179358.33245539,1139
438197.554067147,2177419.71010047,1139
396101.408223787,2162391.87294668,1139
385413.006436762,2138216.36277866,1139
525782.569886855,2151105.78641186,1139
412635.833900141,2203140.50627234,1140
534144.766463958,2138624.93920416,1140
530809.394292444,2098910.56797423,1140
456980.496127017,2175541.67281162,1140
440458.61644094,2187503.7914094,1140
449919.890659367,2093961.00850329,1139
527263.830882669,2127695.60384062,1140
438306.286897689,2108273.3185841,1140
384570.603145791,2138369.25615566,1140
464977.798890509,2152596.74673498,1140
526305.331362964,2134422.46340834,1140
461513.382842264,2153532.08279977,1140
455469.218835731,2137783.70138144,1140
473467.462742203,2189922.7171748,1140
413183.898058329,2096011.29370067,1141
376572.2721275,2159398.07002976,1141
526646.454360537,2128647.52839561,1141
400924.928862684,2109416.76567151,1141
445542.435732489,2171453.90256937,1141
367297.702248143,2138859.1727665,1141
534238.495573554,2138431.47161533,1141
457545.329272232,2173078.16527076,1141
520668.340228314,2125679.86172934,1141
471662.623823761,2189249.26483579,1141
486835.289830895,2169835.83416451,1141
429303.204048889,2103326.09670461,1142
460877.138962622,2171920.94221784,1142
520417.614190642,2151320.23078433,1142
392545.639680905,2102408.72637801,1142
388236.86745225,2131398.68449063,1142
382595.473514963,2141157.95969747,1142
526729.552535082,2133694.61890377,1142
461880.727851922,2114501.30834205,1142
380178.88232,2120613.16017271,1142
455191.61277588,2166970.0357181,1142
412348.727938534,2097524.48394867,1143
461731.488578259,2114384.81941566,1143
403399.434706621,2130857.11613034,1143
424546.606251631,2092506.7286095,1143
519625.919461622,2136617.86122958,1143
398959.3349538,2211781.83772435,1143
456150.47086245,2137155.00185121,1143
519324.322760635,2183673.51435826,1144
452028.091548746,2132969.73965405,1144
460100.285023701,2147295.40490277,1144
416788.779684706,2187952.59094613,1144
396580.011015943,2211423.7230836,1144
417036.957183818,2079850.06790258,1144
524788.331806431,2134045.34650502,1144
525707.22527727,2134320.1777677,1144
462227.005369777,2164341.08302825,1144
454131.716497887,2162598.65247985,1144
521242.390331583,2136671.92977508,1144
444158.226460179,2111472.85527347,1144
